,name,rating,review
9212,Rajathadri Food Fort,3,"Being close to where we live we often visit here for coffee and breakfast They have two dining areas one where you go for a quick bite which is a self service area The other is a service area We were 8 of us and went to the service area for lunch on a weekday We got a table immediately The decor is quite simple and nothing commendable The staff were friendly and always smiling
We had masala papad which chatpata and tasty The baby corn Manchurian was crisp and not heavily spiced I did not relish the tomato soup as it was too tangy and oily Then we had rotikulchas paneer butter masala kaju masala and veg kadai The gravys were well made they had flavour and the paneer was nice and soft The kulchas were very rubbery which was disappointing A lot of effort went into finishing those We had curd rice and ended our meal with gajar ka halwa which was well made

The prices are very moderate and the service is good Overall a decent place to dine"
9213,Rajathadri Food Fort,4,"One of good vegetarian restaurant that provides umpteen north indian cuisine options  Had been there with family for Sunday lunch and felt happy for making the right choiceRight from the soup to main course was perfectly Cooked and quantity was great for 7 members  Few dishes was spicy and service is quick

foodpunditbengaluruwordpresscom"
9214,Rajathadri Food Fort,4,Button idly is my choice from the outlet Combination of button idlies dipped in sambar with ghee topping is something which should not be missed
9215,Rajathadri Food Fort,4,"The problem with places like this is that everytime the food tastes different

Had parcelled palak Alu last time and it was the most tastiest veg dish ever And when I tried palak mushroom last week I was breathing fire And they do not know how to do Mangalore bajji What they serve is a insult to the original dish 

On the whole good place for family to sit and enjoy a relaxed time Ambience is good Try the palak marsala dosaits yummy"
9216,Rajathadri Food Fort,2,For breakfast i been here many times here breakfast is too good like  masala dosa rice bath  kichidi  khara bath is very good  as usual coffee and tea well maintained place good service and decent ambience finally I been for lunch we took south and north Indian Thali options are not that great and tastwise also  south Thali was ok ok but north Indian Thalia all items taste like tamarind taste  no vegetables in sabz  veg biryani was not good I liked only Dal very disappointing
9217,Rajathadri Food Fort,3,Overrated place with costly pricing Service a bit late Hot chocolate fudge wasnt hot at all Taste is okay Can try once if no nice eatery is available
9218,Rajathadri Food Fort,3,"Located is tbe centre of Jaynagar Big enough It has service hall as well as fast cood counter Road side Parking Idly and Sambhar was very nice Piping hot yummy Sambhar and good chutney Cheese Dosa was very average Batter had become sour
Hopefully will try again

Cleanliness was maintained well"
9219,Brew Meister,3,"This place is in Jayanagar just opposite to meghnas biryani
In veg starters the dragon panneer is one of the best I have ever hadThe panneer was soft and the sauce was lip smackingThe peri peri fries and egg chilli tasted good
Their signature vegetarian medley pizza topped with broccoli olives and bell peppers was awesome
Their Andhra chilli chicken and their Chicken biryani tasted amazing as per my friends opinion
Their thai Chicken curry tasted pretty average
Food45
Ambience 355
Service355"
9220,Brew Meister,4,"Good rooftop ambience fast service good food and an excellent brew
The Cavalier pilsner is a great brew and has the fruity flavour The best starter dish was the orange chilli chicken  has the regular chilli chicken flavours with a tinge of orange
For the mains the grilled fish with butter garlic sauce and rice is a good one Very mild but full of flavours"
9221,Brew Meister,4,"What an amazing place to be in Jayanagar for good food and freshly brewed beer

The ambience of this place is lively with roof top They have an option to bring down a closeable roof as well in case it rains

The staff is great very warm

They have 4 varieties of freshly brewed beers Pale is what I had it was too class

Their tandoori broccoli and tandoori mushroom was just yummy

Dont miss their missal pav they make it really great"
9222,Brew Meister,4,"What brew cafe

Where jayanagar

Ambience excellent

Finally visited the most talked place in Jayanagar The ambience is excellent and its a roof top restaurant Ordered fish with rice served with butter and lemon which was too yumm The fish melted in the mouth Enjoyed every bit of it and the flavored rice was lip smacking Then came the pork chops which cooked perfectly with perfect blend of spices Also ordered my favorite lamb minched pizza which was thin crust and excellent in taste
Coming to the beer they freshly brewed all beer and my favourite was pale and stout
Yes I would definitely visit this place Jayanagar has its own brewed pub now"
9223,Brew Meister,3,"Mocktails are good
Food ididnt like
Service very slow
Indoor ambience worst
Music selection is good
Overpriced quantity less
Needto improve in nonveg recepies"
9224,Brew Meister,4,"Ambiance
Me and my friends visited this place on an evening
Seating arrangement had a right mix of couches to high bar chairs This place was mostly occupied by family crowd atleast during my visit
I guess because of the location

Beverages
The brewed beers have a little refreshing taste Did not feel water being mixed like few others have mentioned

Food
The peanut masala had a nice tangy taste to match with bitter beer
Fish was nicely cooked Was tender and soft
Tandoor Chicken had the right mix of flavours
Quantity can be a little more for the price paid Just a suggestion
Hummus and pita bread was just ok

Overall
Good option to hang out with friends and family
Little heavy on pocket
Service speed can be improved"
9225,Brew Meister,4,"Nice place and has got good ambience Liked the food except for the chilly Paneer The Paneer was very hard The cocktails and the mocktails are both good Initially I was a little disappointed with their service but later it was fine Overall a good experience and surely try again for more menu

Food  355
Drink  45
Service  35
Ambience  355"
9226,Brew Meister,5,"The service is fantastic We didnt like one dish and because of that everyone on the floor was trying to suggest complimentary alternative dishes We were almost full and didnt accept the alternative But they still handed us a takeway complimentary when we were leaving
The service is superfast the dishes and the brewed beer were quite good Unlike some of the previous reviews we found the portions to be more than sufficient Will definitely visit again"
9227,Brew Meister,4,A very nice place with very good brew beer  Food is also excellent  Must try their Dal makhani its amazing  Must visit place in South Bangalore 
9228,Brew Meister,4,I went to brewmeister a month after it opened and I thought it was average Surprisingly theyve improved their food over the last few months and have also started brewing their own beer I love their Belgian beer The prices are great and its a go to place for a casual pub night in Jayanagar The bacon wrapped sausages are amazing and you cant find them anywhere else in Jayanagar Do try their butter garlic prawns The short eats are like any other hotel Id love to go again
9229,Brew Meister,4,Its a good place to get some fresh brewed beer One of the frist rooftop breweries in jay nagari really like the ambience at this placethe stout had a good flavourgood service and courtious staffalways brings back to the customeroverall experience was great i would like to visit again
9230,Brew Meister,5,NEW VIBE AAWSOME PLACE TASTY FOODBUTTER GARLIC PRAWN YUMM YUMM YUMMMits in jayanagarnear caffe coffee dayVISIT THIS PLACE PARTYING
9231,Brew Meister,5,This is a pocket friendly place with good food and also with great ambience  The alcohol is not that costly when we take towers pork is what we liked and also the peanut Masala
9232,Brew Meister,4,"Ambience 910
Food 710
Beer 810
Service 810

Brew Meister has an ambience where once you enter you forget that youre in the middle of Jayanagar as it has a wide open rooftop space and great interiors which make this place somewhat of a getaway from the usual husstle and bustle of Jayanagar
The interiors are probably the best thing about the restaurant but the food isnt bad either I would suggest the peri peri corn as it is a perfect bar snack The pizza here isnt very good but everything else tasted good and accompanied the beer well
Brew Meister is probably the best bet to get a good beer in Jayanagar They have a great selection of locally brewed beer and the Indian Pale Ale and the stout were actually good and compared to the big more famous breweries around Bangalore The price of the beer is also very reasonable and because of this I would recommend this restaurant to anyone who needs a place to relax and get a drink in Jayanagar

I rate this restaurant 810"
9233,Brew Meister,4,"Place was goodits pocket friendlywith the rooftop ambiencewe had ordered a pizzaa French fries with piri piri which was good and corn with piri piri3 types of beverages one was kiss on the lips and another one was beer
Instagram and Facebook link is below
httpsmfacebookcomSouldarlings
Instagram  scribblyink
foodieforlifefoodphotographyfoodbloggerkannadabloggerwritersofinstagramfoodbloggerfoodbloggingfoodieeatoutoftheweekeatoutsinstaloversinstafamiliainstainstafamousinstaloversinstalookdressupeatenlightened kannadabloggerbengalurubloggerzomatozomatoreviewer"
9234,Brew Meister,4,This place is a Multistorey Gastro pubmicro brewery with good ambience and great music Large seating capacity can accommodate large groups with roof top dining as well Stout beer and ale here is good and one of the best LIIT Food is pretty decent Quesadilla was standout Great place to hangout
9235,Brew Meister,3,"Finally Jayanagar has a great microbrewery under its belt Nestled quietly near Jayanagar 4th Block microbrewery has its own charm

The beers are brewed to perfection and guess what its a rooftop
Spread across two floors the upper floor is the preferred one when it comes to seating

I tried the Pilsner and witbier
The pilsner is smooth and fine One of the best pilsner beer I have had Belgian Witbier was good but lacked the essentiality of wheat beer

Coming to food I had a heavy Sunday brunch before crashing at this place so just ordered Dragon Paneer and Corn Peri Peri The Dragon Paneer was decent
The portion size is undoubtedly wasnt right sized for two people The food menu is pretty limited and average Would love to see more options in the menu

Would surely visit this place againmore because I stay nearby and try out more of their food on offer and experience the wonderful ambiance
Cheers"
9236,Brew Meister,4,One of the best breweries in Bangalore Varieties of food  the ambience is great But the service is a bit slow but people are good in serving Great place to hangout with friends
9237,Brew Meister,4,A place with a beautiful rooftop in Jaynagar and craft beer and Good music tried there in house Belgium wheat beer and paneer tikka with burnt gralic noodles with five different Asian sauces the place seems over crowded recommended to reserve a table before heading 
9238,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9239,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9240,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9241,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9242,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9243,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9244,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9245,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9246,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9247,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9248,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9249,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9250,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9251,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9252,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9253,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9254,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9255,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9256,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9257,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9258,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9259,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9260,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9261,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9262,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9263,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9264,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9265,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9266,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9267,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9268,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9269,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9270,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9271,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9272,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9273,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9274,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9275,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9276,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9277,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9278,Brew Meister,1,Beer was great brewed to tasteonly good thing Too less food options Paneer was not fresh had to replace it And more over staff was rude when asked about service charge The waiter was like its mandatory and u have to pay The rating went down all the way because of this
9279,Brew Meister,5,"Ambience5
Service 5
Food  5
A really nice place loved the rooftop ambience the chicken lollypop french fries chicken pizza and the Thai spring roll were too good The service is good n quick  I would love to go back there again"
9280,Brew Meister,4,"Ambiance is nice also you have house brew though there are not many options its good even food is very decent I especially like butter garlic prawns
parking can be a bit tricky as there are restaurants around"
9281,Brew Meister,3,"Went all the way up to Jayanagar with high expectations and also to cover the remaining few craft brew places Im yet to visit However everything about Brew Meister turned out to be average  not bad but nothing too great either kind

Out of the four beer options the Pale Ale was the best Food options and quality needs to improve It is a rooftop place but somehow lacks the vibe you would expect

If you are in Jayanagar this might easily be one of the top 3 places to hangout If not you might as well skip it"
9282,Brew Meister,3,"Pale Brewed Beer And Nachos from Brew Meister in Bangalore is one of he perfect combos you afoul ask for
A place with beautiful rooftop in JayanagarServing Indian food with a twistIf you enjoy your drink with a view brewmeisterblr is where you need to be  "
9283,Brew Meister,1,Trying to be polite hence not going to divulge into too much  this place has potential however its really badly run The staff is scarce and untrained The food was pitiful The beer was subpar Dint like the ambience and approach to the place either Not my kinda hangout
9284,Brew Meister,3,Good place for a family gathering Id say Though I had been here with couple of friends and didnt really feel the vibe much However in case youre around Jayanagar do give it a shot
9285,Brew Meister,4,"I would happily give this place a 5 star rating for its ambience rock music the sit out  food menus  their brewed beer and the location But their service was crazy horrible We got wrong dishes on our table they took forever to serve and for such a huge place the staff was really less and hence the mismanagement Brew Meister is one of those places with a lot of potential especially when its located in an area like jayanagar But due to the lack of a few important aspects is failing to really pick up 
PS You should definitely try their keema paav"
9286,Brew Meister,4,"Pretty cool place to grab a bite As its a brewery took a sampler of their beers I really loved their seasonal variety For food ordered  coriander chicken harissa chicken chicken quesadillas and chicken wings Chicken wings is a must try  loved their barbecue sauce Coriander and harissa chicken were a bit spicy but tasty indeed

Food was yummy but for a pub brew I found the menu having more Indian dishes Along with beer you prefer food that is mild on taste and not a too overpowering"
9287,Brew Meister,3,A nice place to hang out in jayanagar Brew is okay We tried only Witbier I have had better beer Food is alright Nothing was extraordinary but everything was just fine
9288,Brew Meister,1,Trying to be polite hence not going to divulge into too much  this place has potential however its really badly run The staff is scarce and untrained The food was pitiful The beer was subpar Dint like the ambience and approach to the place either Not my kinda hangout
9289,Brew Meister,3,Good place for a family gathering Id say Though I had been here with couple of friends and didnt really feel the vibe much However in case youre around Jayanagar do give it a shot
9290,Brew Meister,4,"I would happily give this place a 5 star rating for its ambience rock music the sit out  food menus  their brewed beer and the location But their service was crazy horrible We got wrong dishes on our table they took forever to serve and for such a huge place the staff was really less and hence the mismanagement Brew Meister is one of those places with a lot of potential especially when its located in an area like jayanagar But due to the lack of a few important aspects is failing to really pick up 
PS You should definitely try their keema paav"
9291,Brew Meister,4,"Pretty cool place to grab a bite As its a brewery took a sampler of their beers I really loved their seasonal variety For food ordered  coriander chicken harissa chicken chicken quesadillas and chicken wings Chicken wings is a must try  loved their barbecue sauce Coriander and harissa chicken were a bit spicy but tasty indeed

Food was yummy but for a pub brew I found the menu having more Indian dishes Along with beer you prefer food that is mild on taste and not a too overpowering"
9292,Brew Meister,3,A nice place to hang out in jayanagar Brew is okay We tried only Witbier I have had better beer Food is alright Nothing was extraordinary but everything was just fine
9293,Brew Meister,1,Trying to be polite hence not going to divulge into too much  this place has potential however its really badly run The staff is scarce and untrained The food was pitiful The beer was subpar Dint like the ambience and approach to the place either Not my kinda hangout
9294,Brew Meister,3,Good place for a family gathering Id say Though I had been here with couple of friends and didnt really feel the vibe much However in case youre around Jayanagar do give it a shot
9295,Brew Meister,4,"I would happily give this place a 5 star rating for its ambience rock music the sit out  food menus  their brewed beer and the location But their service was crazy horrible We got wrong dishes on our table they took forever to serve and for such a huge place the staff was really less and hence the mismanagement Brew Meister is one of those places with a lot of potential especially when its located in an area like jayanagar But due to the lack of a few important aspects is failing to really pick up 
PS You should definitely try their keema paav"
9296,Brew Meister,4,"Pretty cool place to grab a bite As its a brewery took a sampler of their beers I really loved their seasonal variety For food ordered  coriander chicken harissa chicken chicken quesadillas and chicken wings Chicken wings is a must try  loved their barbecue sauce Coriander and harissa chicken were a bit spicy but tasty indeed

Food was yummy but for a pub brew I found the menu having more Indian dishes Along with beer you prefer food that is mild on taste and not a too overpowering"
9297,Brew Meister,3,A nice place to hang out in jayanagar Brew is okay We tried only Witbier I have had better beer Food is alright Nothing was extraordinary but everything was just fine
9298,Brew Meister,4,Went to brew Meister for an afternoon team outingNice place with a good decor Beer and starters are really good Must try the baby corn anritsari and the tandoori cheese mushroom starters Non veg starters were also good the team members really liked the mutton samosa and the orange chili chicken starters Mocktails are not that good  they add a lot of sugar in it Main course definitely needs improvement Will recommend this place for a good brewed beer experience along with starters
9299,Brew Meister,4,One of the first rooftop breweries in Jayanagar Excellent place to catch up with friends with some great food and drinks while soaking up the lovely neighborhood
9300,Brew Meister,4,"Day 2 in Bengaluru and I couldnt leave without having some beer Brew Meister in Jayanagar looked inviting and dropped by for a quick lunch and some beer guzzling
Its a large and spacious space with a lot of seating JP helped us with our orders
Unfortunately they didnt have the stout that I wanted so I went for my favorite Belgian Wit beer I was impressed with the beer Called only for starters and we went for the pepper mutton and the blazing Naga pork Both the dishes were well cooked and did justice to JPs warning of them being spicy Portions served were generous Spicy food lovers must try them out
Called for a chocolate mousse cake pastry for dessert and it looked so delicious that we gobbled it down without remembering to click a picture so you can take my word for it
Awesome place to visit with friends and have long and fun conversations over beer and food Brew Meister was a fitting conclusion to an excellent weekend full of amazement Thank you"
9301,Brew Meister,3,"The only brewery in Jayanagar
The ambiance is not that great but it isnt bad either It is rooftop
We ordered French fries veg pasta wedges bhel pizza to eat
We had ordered a few mock tails as well orange blossom hot Goa and river runs red
I was not really satisfied with the food nor the mock tails
Had been here with lot of expectations but was disappointed
But the staff and the service is great"
9302,Brew Meister,3,The only Brewery In jayanagar and surrounding areas  Though the name seems attractive The lounge doesnt  The price is very expensive  Food is not upto the mark  Ambience is normal 
9303,Brew Meister,4,Went to brew Meister for an afternoon team outingNice place with a good decor Beer and starters are really good Must try the baby corn anritsari and the tandoori cheese mushroom starters Non veg starters were also good the team members really liked the mutton samosa and the orange chili chicken starters Mocktails are not that good  they add a lot of sugar in it Main course definitely needs improvement Will recommend this place for a good brewed beer experience along with starters
9304,Brew Meister,4,One of the first rooftop breweries in Jayanagar Excellent place to catch up with friends with some great food and drinks while soaking up the lovely neighborhood
9305,Brew Meister,4,"Day 2 in Bengaluru and I couldnt leave without having some beer Brew Meister in Jayanagar looked inviting and dropped by for a quick lunch and some beer guzzling
Its a large and spacious space with a lot of seating JP helped us with our orders
Unfortunately they didnt have the stout that I wanted so I went for my favorite Belgian Wit beer I was impressed with the beer Called only for starters and we went for the pepper mutton and the blazing Naga pork Both the dishes were well cooked and did justice to JPs warning of them being spicy Portions served were generous Spicy food lovers must try them out
Called for a chocolate mousse cake pastry for dessert and it looked so delicious that we gobbled it down without remembering to click a picture so you can take my word for it
Awesome place to visit with friends and have long and fun conversations over beer and food Brew Meister was a fitting conclusion to an excellent weekend full of amazement Thank you"
9306,Brew Meister,3,"The only brewery in Jayanagar
The ambiance is not that great but it isnt bad either It is rooftop
We ordered French fries veg pasta wedges bhel pizza to eat
We had ordered a few mock tails as well orange blossom hot Goa and river runs red
I was not really satisfied with the food nor the mock tails
Had been here with lot of expectations but was disappointed
But the staff and the service is great"
9307,Brew Meister,3,The only Brewery In jayanagar and surrounding areas  Though the name seems attractive The lounge doesnt  The price is very expensive  Food is not upto the mark  Ambience is normal 
9308,Brew Meister,4,Went to brew Meister for an afternoon team outingNice place with a good decor Beer and starters are really good Must try the baby corn anritsari and the tandoori cheese mushroom starters Non veg starters were also good the team members really liked the mutton samosa and the orange chili chicken starters Mocktails are not that good  they add a lot of sugar in it Main course definitely needs improvement Will recommend this place for a good brewed beer experience along with starters
9309,Brew Meister,4,One of the first rooftop breweries in Jayanagar Excellent place to catch up with friends with some great food and drinks while soaking up the lovely neighborhood
9310,Brew Meister,4,"Day 2 in Bengaluru and I couldnt leave without having some beer Brew Meister in Jayanagar looked inviting and dropped by for a quick lunch and some beer guzzling
Its a large and spacious space with a lot of seating JP helped us with our orders
Unfortunately they didnt have the stout that I wanted so I went for my favorite Belgian Wit beer I was impressed with the beer Called only for starters and we went for the pepper mutton and the blazing Naga pork Both the dishes were well cooked and did justice to JPs warning of them being spicy Portions served were generous Spicy food lovers must try them out
Called for a chocolate mousse cake pastry for dessert and it looked so delicious that we gobbled it down without remembering to click a picture so you can take my word for it
Awesome place to visit with friends and have long and fun conversations over beer and food Brew Meister was a fitting conclusion to an excellent weekend full of amazement Thank you"
9311,Brew Meister,3,"The only brewery in Jayanagar
The ambiance is not that great but it isnt bad either It is rooftop
We ordered French fries veg pasta wedges bhel pizza to eat
We had ordered a few mock tails as well orange blossom hot Goa and river runs red
I was not really satisfied with the food nor the mock tails
Had been here with lot of expectations but was disappointed
But the staff and the service is great"
9312,Brew Meister,3,The only Brewery In jayanagar and surrounding areas  Though the name seems attractive The lounge doesnt  The price is very expensive  Food is not upto the mark  Ambience is normal 
9313,Brew Meister,4,"Ive Been here twice and I love this place Great rooftop ambience in JayanagarFood is great Service is also good Ambience is Good 
What else do you require to spend a peaceful evening
Being a brewery Beer is amazing

Ambience  55 
Food  45
Drinks  45
Price  45
Service  45"
9314,Brew Meister,2,"Been to this place on 15 Aug and then again on 17 Aug for a office party Beer and Ambience is good Food is bad The price selection and quantity has to be reviewed

Sad to say that the quality of food as well Our entire group of 14 people gave average ratings for food Avoid the honey chilli Gobi they gave free replacement as it had more heat than the sun  curd vada tikka nachos as they r just horrible Really disheartening experience"
9315,Brew Meister,5,Enjoyed their craft beers and quick service Especially liked the in house stoutAmbience is chilled outand the open air setup just adds the charm A good place to visit for freshly brewed beers in the locality
9316,Mr. Singh Da Dhaba,1,The worst restaurant to order food I actually ordered Panner masala full they give me half and the Panner masala was extremely bad to taste it seems like they just warm it and send Never looking forward to order anything from this restaurant
9317,Kababs N Biryani,1,I orderd Chiken Biriyani Quality is not good No taste is there in the biryani I felt its unable to have biryani and chicken pieces as they they are not having spicy truly they are like without taste
9318,Kababs N Biryani,4,good devilary
9319,Kababs N Biryani,1,"Worst food ever had Better quality will get in train
With skin chicken who gives in Biryani They didnt had the chicken fry what I ordered 80 rupees  but didnt complete the order"
9320,Kababs N Biryani,2,not as expected
9321,Kababs N Biryani,4,too much spicy
9322,Kababs N Biryani,1,Not good
9323,Kababs N Biryani,5,Food was very taste specialy biryani n egg paroto very nice quantity n quality also worth of money we really feel good n great place for students
9324,Kababs N Biryani,1,food was too bad
9325,Kababs N Biryani,2,I ordered a kotthu parota n it was very pathetic n not roasted properly also the kebab were so bad
9326,Kababs N Biryani,1,worst food again
9327,Kababs N Biryani,3,Happy vv
